Area,Career,Faculty,Scores,Accepted
25,MEDICO CIRUJANO,FES IZTACALA,58,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,89,False
25,MEDICO CIRUJANO,FES IZTACALA,111,False
25,MEDICO CIRUJANO,FES IZTACALA,112,False
25,MEDICO CIRUJANO,FES IZTACALA,69,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,79,False
25,MEDICO CIRUJANO,FES IZTACALA,107,False
25,MEDICO CIRUJANO,FES IZTACALA,40,False
25,MEDICO CIRUJANO,FES IZTACALA,81,False
25,MEDICO CIRUJANO,FES IZTACALA,101,False
25,MEDICO CIRUJANO,FES IZTACALA,98,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,71,False
25,MEDICO CIRUJANO,FES IZTACALA,101,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,70,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,43,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,62,False
25,MEDICO CIRUJANO,FES IZTACALA,105,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,98,False
25,MEDICO CIRUJANO,FES IZTACALA,96,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,79,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,31,False
25,MEDICO CIRUJANO,FES IZTACALA,69,False
25,MEDICO CIRUJANO,FES IZTACALA,70,False
25,MEDICO CIRUJANO,FES IZTACALA,104,False
25,MEDICO CIRUJANO,FES IZTACALA,92,False
25,MEDICO CIRUJANO,FES IZTACALA,92,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,104,False
25,MEDICO CIRUJANO,FES IZTACALA,55,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,31,False
25,MEDICO CIRUJANO,FES IZTACALA,46,False
25,MEDICO CIRUJANO,FES IZTACALA,82,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,64,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,83,False
25,MEDICO CIRUJANO,FES IZTACALA,75,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,30,False
25,MEDICO CIRUJANO,FES IZTACALA,41,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,75,False
25,MEDICO CIRUJANO,FES IZTACALA,46,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,46,False
25,MEDICO CIRUJANO,FES IZTACALA,103,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,67,False
25,MEDICO CIRUJANO,FES IZTACALA,102,False
25,MEDICO CIRUJANO,FES IZTACALA,80,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,86,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,89,False
25,MEDICO CIRUJANO,FES IZTACALA,61,False
25,MEDICO CIRUJANO,FES IZTACALA,98,False
25,MEDICO CIRUJANO,FES IZTACALA,79,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,68,False
25,MEDICO CIRUJANO,FES IZTACALA,72,False
25,MEDICO CIRUJANO,FES IZTACALA,40,False
25,MEDICO CIRUJANO,FES IZTACALA,96,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,61,False
25,MEDICO CIRUJANO,FES IZTACALA,99,False
25,MEDICO CIRUJANO,FES IZTACALA,58,False
25,MEDICO CIRUJANO,FES IZTACALA,68,False
25,MEDICO CIRUJANO,FES IZTACALA,100,False
25,MEDICO CIRUJANO,FES IZTACALA,78,False
25,MEDICO CIRUJANO,FES IZTACALA,49,False
25,MEDICO CIRUJANO,FES IZTACALA,77,False
25,MEDICO CIRUJANO,FES IZTACALA,62,False
25,MEDICO CIRUJANO,FES IZTACALA,101,False
25,MEDICO CIRUJANO,FES IZTACALA,36,False
25,MEDICO CIRUJANO,FES IZTACALA,95,False
25,MEDICO CIRUJANO,FES IZTACALA,58,False
25,MEDICO CIRUJANO,FES IZTACALA,40,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,34,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,70,False
25,MEDICO CIRUJANO,FES IZTACALA,47,False
25,MEDICO CIRUJANO,FES IZTACALA,82,False
25,MEDICO CIRUJANO,FES IZTACALA,91,False
25,MEDICO CIRUJANO,FES IZTACALA,98,False
25,MEDICO CIRUJANO,FES IZTACALA,56,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,110,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,88,False
25,MEDICO CIRUJANO,FES IZTACALA,55,False
25,MEDICO CIRUJANO,FES IZTACALA,117,True
25,MEDICO CIRUJANO,FES IZTACALA,102,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,45,False
25,MEDICO CIRUJANO,FES IZTACALA,103,False
25,MEDICO CIRUJANO,FES IZTACALA,68,False
25,MEDICO CIRUJANO,FES IZTACALA,86,False
25,MEDICO CIRUJANO,FES IZTACALA,69,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,103,False
25,MEDICO CIRUJANO,FES IZTACALA,56,False
25,MEDICO CIRUJANO,FES IZTACALA,37,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,68,False
25,MEDICO CIRUJANO,FES IZTACALA,75,False
25,MEDICO CIRUJANO,FES IZTACALA,71,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,100,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,45,False
25,MEDICO CIRUJANO,FES IZTACALA,102,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,99,False
25,MEDICO CIRUJANO,FES IZTACALA,88,False
25,MEDICO CIRUJANO,FES IZTACALA,64,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,56,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,77,False
25,MEDICO CIRUJANO,FES IZTACALA,83,False
25,MEDICO CIRUJANO,FES IZTACALA,113,True
25,MEDICO CIRUJANO,FES IZTACALA,47,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,102,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,52,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,91,False
25,MEDICO CIRUJANO,FES IZTACALA,40,False
25,MEDICO CIRUJANO,FES IZTACALA,68,False
25,MEDICO CIRUJANO,FES IZTACALA,98,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,38,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,53,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,34,False
25,MEDICO CIRUJANO,FES IZTACALA,66,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,78,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,53,False
25,MEDICO CIRUJANO,FES IZTACALA,37,False
25,MEDICO CIRUJANO,FES IZTACALA,74,False
25,MEDICO CIRUJANO,FES IZTACALA,46,False
25,MEDICO CIRUJANO,FES IZTACALA,32,False
25,MEDICO CIRUJANO,FES IZTACALA,37,False
25,MEDICO CIRUJANO,FES IZTACALA,33,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,37,False
25,MEDICO CIRUJANO,FES IZTACALA,56,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,78,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,34,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,47,False
25,MEDICO CIRUJANO,FES IZTACALA,41,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,58,False
25,MEDICO CIRUJANO,FES IZTACALA,30,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,92,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,31,False
25,MEDICO CIRUJANO,FES IZTACALA,100,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,37,False
25,MEDICO CIRUJANO,FES IZTACALA,53,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,74,False
25,MEDICO CIRUJANO,FES IZTACALA,45,False
25,MEDICO CIRUJANO,FES IZTACALA,81,False
25,MEDICO CIRUJANO,FES IZTACALA,49,False
25,MEDICO CIRUJANO,FES IZTACALA,28,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,46,False
25,MEDICO CIRUJANO,FES IZTACALA,101,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,70,False
25,MEDICO CIRUJANO,FES IZTACALA,46,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,87,False
25,MEDICO CIRUJANO,FES IZTACALA,106,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,41,False
25,MEDICO CIRUJANO,FES IZTACALA,103,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,100,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,87,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,68,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,67,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,103,False
25,MEDICO CIRUJANO,FES IZTACALA,62,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,78,False
25,MEDICO CIRUJANO,FES IZTACALA,35,False
25,MEDICO CIRUJANO,FES IZTACALA,56,False
25,MEDICO CIRUJANO,FES IZTACALA,104,False
25,MEDICO CIRUJANO,FES IZTACALA,47,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,76,False
25,MEDICO CIRUJANO,FES IZTACALA,92,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,23,False
25,MEDICO CIRUJANO,FES IZTACALA,67,False
25,MEDICO CIRUJANO,FES IZTACALA,90,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,41,False
25,MEDICO CIRUJANO,FES IZTACALA,41,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,110,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,49,False
25,MEDICO CIRUJANO,FES IZTACALA,87,False
25,MEDICO CIRUJANO,FES IZTACALA,52,False
25,MEDICO CIRUJANO,FES IZTACALA,97,False
25,MEDICO CIRUJANO,FES IZTACALA,91,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,58,False
25,MEDICO CIRUJANO,FES IZTACALA,67,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,84,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,87,False
25,MEDICO CIRUJANO,FES IZTACALA,52,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,64,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,85,False
25,MEDICO CIRUJANO,FES IZTACALA,70,False
25,MEDICO CIRUJANO,FES IZTACALA,64,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,61,False
25,MEDICO CIRUJANO,FES IZTACALA,104,False
25,MEDICO CIRUJANO,FES IZTACALA,40,False
25,MEDICO CIRUJANO,FES IZTACALA,64,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,89,False
25,MEDICO CIRUJANO,FES IZTACALA,104,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,95,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,103,False
25,MEDICO CIRUJANO,FES IZTACALA,35,False
25,MEDICO CIRUJANO,FES IZTACALA,66,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,105,False
25,MEDICO CIRUJANO,FES IZTACALA,97,False
25,MEDICO CIRUJANO,FES IZTACALA,92,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,55,False
25,MEDICO CIRUJANO,FES IZTACALA,43,False
25,MEDICO CIRUJANO,FES IZTACALA,41,False
25,MEDICO CIRUJANO,FES IZTACALA,49,False
25,MEDICO CIRUJANO,FES IZTACALA,49,False
25,MEDICO CIRUJANO,FES IZTACALA,100,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,49,False
25,MEDICO CIRUJANO,FES IZTACALA,37,False
25,MEDICO CIRUJANO,FES IZTACALA,72,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,112,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,53,False
25,MEDICO CIRUJANO,FES IZTACALA,84,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,30,False
25,MEDICO CIRUJANO,FES IZTACALA,51,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,52,False
25,MEDICO CIRUJANO,FES IZTACALA,71,False
25,MEDICO CIRUJANO,FES IZTACALA,91,False
25,MEDICO CIRUJANO,FES IZTACALA,71,False
25,MEDICO CIRUJANO,FES IZTACALA,42,False
25,MEDICO CIRUJANO,FES IZTACALA,100,False
25,MEDICO CIRUJANO,FES IZTACALA,44,False
25,MEDICO CIRUJANO,FES IZTACALA,66,False
25,MEDICO CIRUJANO,FES IZTACALA,62,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,82,False
25,MEDICO CIRUJANO,FES IZTACALA,45,False
25,MEDICO CIRUJANO,FES IZTACALA,55,False
25,MEDICO CIRUJANO,FES IZTACALA,43,False
25,MEDICO CIRUJANO,FES IZTACALA,35,False
25,MEDICO CIRUJANO,FES IZTACALA,102,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,88,False
25,MEDICO CIRUJANO,FES IZTACALA,56,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,39,False
25,MEDICO CIRUJANO,FES IZTACALA,83,False
25,MEDICO CIRUJANO,FES IZTACALA,71,False
25,MEDICO CIRUJANO,FES IZTACALA,99,False
25,MEDICO CIRUJANO,FES IZTACALA,86,False
25,MEDICO CIRUJANO,FES IZTACALA,62,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,90,False
25,MEDICO CIRUJANO,FES IZTACALA,86,False
25,MEDICO CIRUJANO,FES IZTACALA,88,False
25,MEDICO CIRUJANO,FES IZTACALA,65,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,59,False
25,MEDICO CIRUJANO,FES IZTACALA,73,False
25,MEDICO CIRUJANO,FES IZTACALA,55,False
25,MEDICO CIRUJANO,FES IZTACALA,112,False
25,MEDICO CIRUJANO,FES IZTACALA,48,False
25,MEDICO CIRUJANO,FES IZTACALA,63,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,55,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,58,False
25,MEDICO CIRUJANO,FES IZTACALA,83,False
25,MEDICO CIRUJANO,FES IZTACALA,79,False
25,MEDICO CIRUJANO,FES IZTACALA,106,False
25,MEDICO CIRUJANO,FES IZTACALA,54,False
25,MEDICO CIRUJANO,FES IZTACALA,60,False
25,MEDICO CIRUJANO,FES IZTACALA,50,False
25,MEDICO CIRUJANO,FES IZTACALA,76,False
25,MEDICO CIRUJANO,FES IZTACALA,57,False
25,MEDICO CIRUJANO,FES IZTACALA,89,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,45,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,36,False
25,MEDICO CIRUJANO,FES ZARAGOZA,71,False
25,MEDICO CIRUJANO,FES ZARAGOZA,38,False
25,MEDICO CIRUJANO,FES ZARAGOZA,37,False
25,MEDICO CIRUJANO,FES ZARAGOZA,43,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,43,False
25,MEDICO CIRUJANO,FES ZARAGOZA,48,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,36,False
25,MEDICO CIRUJANO,FES ZARAGOZA,44,False
25,MEDICO CIRUJANO,FES ZARAGOZA,43,False
25,MEDICO CIRUJANO,FES ZARAGOZA,68,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,92,False
25,MEDICO CIRUJANO,FES ZARAGOZA,60,False
25,MEDICO CIRUJANO,FES ZARAGOZA,71,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,68,False
25,MEDICO CIRUJANO,FES ZARAGOZA,57,False
25,MEDICO CIRUJANO,FES ZARAGOZA,59,False
25,MEDICO CIRUJANO,FES ZARAGOZA,40,False
25,MEDICO CIRUJANO,FES ZARAGOZA,46,False
25,MEDICO CIRUJANO,FES ZARAGOZA,42,False
25,MEDICO CIRUJANO,FES ZARAGOZA,59,False
25,MEDICO CIRUJANO,FES ZARAGOZA,35,False
25,MEDICO CIRUJANO,FES ZARAGOZA,48,False
25,MEDICO CIRUJANO,FES ZARAGOZA,38,False
25,MEDICO CIRUJANO,FES ZARAGOZA,36,False
25,MEDICO CIRUJANO,FES ZARAGOZA,90,False
25,MEDICO CIRUJANO,FES ZARAGOZA,41,False
25,MEDICO CIRUJANO,FES ZARAGOZA,72,False
25,MEDICO CIRUJANO,FES ZARAGOZA,61,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,41,False
25,MEDICO CIRUJANO,FES ZARAGOZA,60,False
25,MEDICO CIRUJANO,FES ZARAGOZA,41,False
25,MEDICO CIRUJANO,FES ZARAGOZA,58,False
25,MEDICO CIRUJANO,FES ZARAGOZA,40,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,70,False
25,MEDICO CIRUJANO,FES ZARAGOZA,52,False
25,MEDICO CIRUJANO,FES ZARAGOZA,48,False
25,MEDICO CIRUJANO,FES ZARAGOZA,66,False
25,MEDICO CIRUJANO,FES ZARAGOZA,63,False
25,MEDICO CIRUJANO,FES ZARAGOZA,76,False
25,MEDICO CIRUJANO,FES ZARAGOZA,46,False
25,MEDICO CIRUJANO,FES ZARAGOZA,44,False
25,MEDICO CIRUJANO,FES ZARAGOZA,55,False
25,MEDICO CIRUJANO,FES ZARAGOZA,47,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,40,False
25,MEDICO CIRUJANO,FES ZARAGOZA,58,False
25,MEDICO CIRUJANO,FES ZARAGOZA,30,False
25,MEDICO CIRUJANO,FES ZARAGOZA,45,False
25,MEDICO CIRUJANO,FES ZARAGOZA,45,False
25,MEDICO CIRUJANO,FES ZARAGOZA,67,False
25,MEDICO CIRUJANO,FES ZARAGOZA,31,False
25,MEDICO CIRUJANO,FES ZARAGOZA,41,False
25,MEDICO CIRUJANO,FES ZARAGOZA,35,False
25,MEDICO CIRUJANO,FES ZARAGOZA,89,False
25,MEDICO CIRUJANO,FES ZARAGOZA,56,False
25,MEDICO CIRUJANO,FES ZARAGOZA,68,False
25,MEDICO CIRUJANO,FES ZARAGOZA,70,False
25,MEDICO CIRUJANO,FES ZARAGOZA,36,False
25,MEDICO CIRUJANO,FES ZARAGOZA,35,False
25,MEDICO CIRUJANO,FES ZARAGOZA,37,False
25,MEDICO CIRUJANO,FES ZARAGOZA,42,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,31,False
25,MEDICO CIRUJANO,FES ZARAGOZA,42,False
25,MEDICO CIRUJANO,FES ZARAGOZA,35,False
25,MEDICO CIRUJANO,FES ZARAGOZA,45,False
25,MEDICO CIRUJANO,FES ZARAGOZA,45,False
25,MEDICO CIRUJANO,FES ZARAGOZA,49,False
25,MEDICO CIRUJANO,FES ZARAGOZA,69,False
25,MEDICO CIRUJANO,FES ZARAGOZA,89,False
25,MEDICO CIRUJANO,FES ZARAGOZA,34,False
25,MEDICO CIRUJANO,FES ZARAGOZA,59,False
25,MEDICO CIRUJANO,FES ZARAGOZA,30,False
25,MEDICO CIRUJANO,FES ZARAGOZA,47,False
25,MEDICO CIRUJANO,FES ZARAGOZA,47,False
25,MEDICO CIRUJANO,FES ZARAGOZA,40,False
25,MEDICO CIRUJANO,FES ZARAGOZA,84,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,54,False
25,MEDICO CIRUJANO,FES ZARAGOZA,60,False
25,MEDICO CIRUJANO,FES ZARAGOZA,39,False
25,MEDICO CIRUJANO,FES ZARAGOZA,41,False
25,MEDICO CIRUJANO,FES ZARAGOZA,55,False
25,MEDICO CIRUJANO,FES ZARAGOZA,53,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,60,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,46,False
25,MEDICO CIRUJANO,FES ZARAGOZA,40,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,58,False
25,MEDICO CIRUJANO,FES ZARAGOZA,80,False
25,MEDICO CIRUJANO,FES ZARAGOZA,43,False
25,MEDICO CIRUJANO,FES ZARAGOZA,,False
25,MEDICO CIRUJANO,FES ZARAGOZA,44,False
